id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63
10.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.007352193896805742,1e-15,1e-15,0.0005186636347453748,0.00040559995458439084,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.004469077370139396,0.024182480893080407,0.23392029396746453,0.20159853433295705,0.005964852801448087,0.1521538954807624,0.20728204339236317,0.27948968845206795,0.012527152902162277,0.19542707671334503,0.18464847737490026,0.24726430691150336,0.0019572303370389075,0.029350067408415816,0.138179595680274,1e-15,1e-15,0.11167177709750052,0.18510454673178744,0.007833398398025075,0.11848076117265675,0.23933652443019582,0.0672125815958387,0.006393425565368186,0.1646567756276124,0.013716504098364566,0.022524499930057035,1e-15,0.1850554389412491,0.01280551699998495,0.18356474288038657,0.00023648030935535092,0.24939005391958646
11.0,1e-15,1e-15,1e-15,1e-15,1e-15,8.065526018935864e-09,1e-15,1.1571127799366733e-15,6.5769815056510654e-15,1e-15,7.636316834361577e-08,1e-15,1e-15,1e-15,1e-15,7.685094122199126e-06,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1.1922637541276144e-09,1e-15,1e-15,1e-15,6.754153530630394e-08,0.0008156510233442148,1e-15,0.0026310968414935253,0.014115586899530567,0.18689938968615522,0.10675066400009806,0.004362230696683082,0.11907207813804398,0.12727155288409325,0.31819452982827545,0.011041594901631526,0.18390799437551372,0.2016876872179409,0.13168348277293768,0.0010278796620028267,0.044605979734884026,0.16747772564443436,1e-15,1e-15,0.12695769502125856,0.7011309943626635,0.017635333752239912,0.098433257298909,0.2548721013251014,0.08865912830137813,0.006984558295591644,0.17481468518538248,0.016727789781018264,0.017184096821115203,1e-15,0.16625965696311137,0.012793381391560334,0.11964213026097929,0.0008998227821811934,0.249812054140884
12.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.003494755347066229,1e-15,1e-15,1e-15,0.0005664315766226931,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.00010063615300379212,1e-15,1e-15,1e-15,0.0021525083730059226,0.015259950351708804,0.20628950868650114,0.17400527584175685,0.004449482376866916,0.09587940973907706,0.1869659165194296,0.2575753954983199,0.009617788535486721,0.17709519882720254,0.1643817435196172,0.2280916105389348,6.214142280594312e-05,0.020861344201376128,0.09953051900847328,1e-15,1e-15,0.08010153614570732,0.133341887609167,0.012344072117759182,0.09517239634886435,0.2155573873087875,0.04568971719853964,0.002935042061552673,0.1339942616183279,0.011061482046981213,0.013098692890492692,1e-15,0.14996900314969341,0.006374642378091752,0.14713495018994288,0.0003963431631458686,0.2393583944577549
13.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0074778115114459715,1e-15,1e-15,2.185544441200044e-14,0.00040841573256174393,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.005515143617143282,0.01474599730408319,0.28189641477071076,0.30689220733349487,0.012045446961025037,0.15080292267670514,0.3317145464690033,0.31487591628532097,0.017135133421984958,0.23566141856988282,0.2955198531408822,0.30160868245477845,0.002354542290237282,0.034186502201106625,0.23221683569624532,1e-15,1e-15,0.16836859051794603,0.2477126518244463,0.48296138198095323,0.19216900397403872,0.2843190991296125,0.21408880959074572,0.007393557710378274,0.20037437573414335,0.02549124224933782,0.023075567711673798,1e-15,0.2370528612925639,0.01107019781576288,0.2894033110827625,0.001064080854855343,0.296323061403456
14.0,1e-15,1e-15,1e-15,1e-15,1e-15,0.0005916211425916082,1e-15,1e-15,1e-15,1e-15,1.3365272502993358e-15,1e-15,1e-15,1e-15,1e-15,0.006786208509310921,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,2.2960064313235474e-11,1e-15,1e-15,1e-15,0.006149952632754581,0.027128498173152306,0.2581444957807364,0.24100243074392563,0.00895060444764341,0.21408166967139328,0.2346755853271285,0.32957652162886036,0.014243010297571954,0.2275322692335328,0.21920510212015726,0.28346159108817987,0.0021142003073339275,0.026193294820097912,0.17923022534838448,1e-15,1e-15,0.14786350300531373,0.2246198111348417,0.00613219422816935,0.14728822385362164,0.2705458859041643,0.08537845150945747,0.009415674982446774,0.20789243362236587,0.021040464310233653,0.01218433838326073,1e-15,0.21743737399175941,0.026231817790365798,0.2180045911360679,0.001153182980864437,0.27546952349116943
15.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0015819949633588386,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.005410312846821116,1e-15,1e-15,1e-15,1e-15,1e-15,0.022939765077471114,0.05219193269091008,0.21589917293462724,0.003097447258823779,0.05256672493888593,0.05479185853461199,0.30996000171724336,0.007189740714033987,0.07660922975075224,0.24972468801996775,0.08554273471226156,0.0016059714275717602,0.0066180967537900065,0.15515034141341708,1e-15,1e-15,0.18106799323736722,0.053636311790410784,0.007717289843276039,0.050484832350497964,0.16996746389550926,0.023404011661155966,0.00486896889713528,0.15646050807891773,0.003047877662312502,0.007436564404326823,1e-15,0.14108226085356818,0.009250893857889313,0.13135121797825755,0.0003178425600877487,0.12476708440635163
16.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1.804912256610393e-08,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.004135925209052699,1e-15,1e-15,1e-15,1e-15,1e-15,0.018628985908991265,0.12638999695725384,0.2773754165210378,0.005878172470348455,0.07076053192208871,0.12369308888737907,0.38493156041821125,0.007929452506389285,0.1392124964898574,0.3280162355019432,0.13267268184966272,0.00035693577053922364,0.2423653480429072,0.261068216578338,1e-15,1e-15,0.2541439416799385,0.0990986778871836,0.014311473528929487,0.14830991049868383,0.2505122157811512,0.04515286484394164,0.004454386488932809,0.2011830232984913,0.009130635258253588,0.02188085248119784,1e-15,0.21813415114025064,0.007874358114861655,0.1635178607291506,0.0001860957298732001,0.2011059600205828
17.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,2.807629314817915e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.005914422410719908,1e-15,1e-15,1e-15,1e-15,1e-15,0.030667004392867212,0.07738227338586282,0.23950649825043432,0.0027601285354261207,0.057149268140081144,0.07446269002378678,0.3397250403292221,0.008658519053777965,0.09866036076928512,0.27827146439854045,0.1130276169099536,0.0018608486925552894,0.018957728270933717,0.18471515130972063,1e-15,1e-15,0.21739655256547774,0.08715219688763125,0.016185013713235434,0.10732834664190431,0.1962394329157726,0.046044479519169894,0.0070604852346749505,0.18087700551030217,0.011455361319710432,0.012589930917033523,1e-15,0.16780395708746074,0.014068738561379952,0.1477342859843704,0.00037635032282726575,0.1550557862300213
18.0,1e-15,1e-15,1e-15,4.283225976873843e-09,1.2411464190603588e-07,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.00033713088093763886,1e-15,1e-15,1.8018127832900547e-12,1e-15,1e-15,1e-15,1e-15,1e-15,2.2266317858018244e-15,0.0003765823608059097,1e-15,1e-15,1e-15,1e-15,0.00791562443833686,1e-15,3.8562408789558065e-15,1e-15,1e-15,1e-15,0.03507443414614066,0.11273934438633644,0.2811224350856645,0.0072555906209955745,0.1823597578990796,0.1341164936253164,0.4065279721830769,0.012486137991528484,0.16414771471452713,0.3336152455819855,0.16206757002106625,0.0032592192054233505,0.031782672690318106,0.23029898156849613,1e-15,1e-15,0.24401829367407174,0.12698655349591495,0.014929175745857339,0.11046480961488074,0.25563696375136524,0.07189386352735584,0.007075609181425654,0.23635765098810857,0.020409416570935902,0.02059540056592527,1e-15,0.19647880879993,0.0263741199071892,0.19248539303826603,0.0009460751369699077,0.18740471432587497
19.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,4.446766414745331e-06,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.005213487447513352,1e-15,1e-15,1e-15,1e-15,1e-15,0.02393391190632611,0.052166290956200664,0.2172082256321479,0.003726667903278049,0.048324181781349514,0.052491150600804115,0.3142204330139591,0.0057128942167947085,0.07207272627486476,0.25458741519481104,0.08552053510067893,0.0011669578262463263,0.015646461248660152,0.1586975936567746,1e-15,1e-15,0.1855717768952501,0.06076948768003449,0.014237304571868465,0.05560281047442857,0.17345423673860352,0.022257124268487815,0.0032560216722435633,0.1567996624205344,0.0011119103705957577,0.0028908075488182925,1e-15,0.1413172800441544,0.006079762625400461,0.13051110011472603,0.0003287252598345298,0.12675785150110525
20.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.005158587062238207,1e-15,1e-15,1e-15,1e-15,1e-15,0.02477752661390027,0.6593728235485997,0.5509408676269716,0.3486410850577248,0.16447864604412993,0.8299540797882469,0.8066817697898108,0.5261225282916017,0.4384641491873658,0.6996507899504784,0.5564849135691684,3.0503341259075414e-08,0.04798325612374442,0.687933388678853,1e-15,0.03885744681978243,0.9649423973087149,0.310937466516336,0.02801396338007134,0.4603210385620096,0.6920272112308831,1.0104708989408517,0.02632907657885986,0.9666878057800101,2.146520882153633,0.16664847733709934,1e-15,0.793327519888287,0.06679906883358887,0.5902541635215448,0.0016384054376276428,0.5439491027340904
21.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,7.633428042458363e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.006101630462362941,1e-15,1e-15,1e-15,1e-15,1e-15,0.02267766837859697,0.05091959823084428,0.21145989846742544,0.001728919766574853,0.05031567592530888,0.05472355174641171,0.3067979308912967,0.007033306856142632,0.07202399911678833,0.24836092542160054,0.08044474127144954,0.0010935938666021413,0.013569690452456491,0.15604200680667757,1e-15,1e-15,0.17812083557220446,0.06047630271443378,0.010861270385741532,0.050380610228610734,0.1684092857980149,0.023286472014968668,0.004744515602368213,0.15361509153104427,0.007502118665915732,0.004531795089478498,1e-15,0.1393191355710455,0.004268267952669188,0.12844086623423212,0.00012901230862808827,0.1236099039365002
22.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,3.2762905532812044e-11,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.006882261778614666,1e-15,3.704676835343761e-14,1e-15,1e-15,1e-15,0.027629821317265317,0.07270014734513909,0.2423032976930458,0.0051633026520223075,0.057049352655558376,0.07960027406463402,0.35607761459773857,0.00782133635227795,0.09840001272876553,0.2784409464889353,0.11177949703171762,0.001702456885651409,0.02225446343997809,0.1781724513035679,1e-15,1e-15,0.20758336088795443,0.07774442610232472,0.015144056049292627,0.06961302553385353,0.20197463985596795,0.03787092375724927,0.00763192232759699,0.1783273054724862,0.014824582654534717,0.019191790583648737,1e-15,0.16485934991270162,0.0173290644927403,0.1563081496825118,0.0005974840791919831,0.1541525757487075
23.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,5.864859146063574e-12,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.006526498253379168,1e-15,1e-15,1e-15,1e-15,1e-15,0.050570665663462126,0.20203060017264773,0.370107961811583,0.011603818280152868,0.15983351818651714,0.21348304382245262,0.4674884668182376,0.007009968434594903,0.35288064794487534,0.41940218550279634,0.203982349668832,0.0024512878134614205,0.04607938980992546,0.3153895117745964,1e-15,1e-15,0.32257577216128364,0.1266309694588975,0.020992474139532327,0.16444981699536693,0.32851123567520385,0.12591732351390308,0.008029363523938505,0.3037497137310104,0.018987476066367897,0.1345932317451699,1e-15,0.2556483846929723,0.02195099045497395,0.23567597178588304,0.0020305799747789887,0.27239206777887376
24.0,1e-15,0.0011053859390593725,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,2.423713808009928e-15,1e-15,1e-15,1e-15,1e-15,5.225747091824432e-12,1e-15,1.61052274702291e-14,1e-15,1e-15,1e-15,1e-15,1e-15,7.608489918351036e-11,0.009398902623880774,2.0746564165407716e-12,1e-15,1e-15,1e-15,1e-15,0.021813944036328272,0.18682878208639273,0.2895742946735008,0.40646879681793163,0.08726162813304036,0.1754853124285009,0.4385855693174706,0.007023500576880158,0.15557245840857165,0.33192143955968667,0.2131074578830847,0.002206427660713418,0.010367244615727,0.2859547984633862,1e-15,0.09736451103269858,0.32187566342669666,0.1366081362008934,0.01028126558739916,0.11659795286868778,0.297671410747202,0.07858571866381275,0.012845961973141308,0.29203903122854824,0.06217364017685162,8.476075014787607e-15,1e-15,0.22712551025911068,0.03520748348720075,0.29716060963060503,0.0011096930654615376,0.19176917932284016
25.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1.0068425836327691e-14,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.0010495631500054851,1e-15,1e-15,1e-15,1e-15,0.005878886159439539,1e-15,1e-15,1e-15,1e-15,1e-15,0.01452483967170725,0.05341909820179219,0.22043505788306517,0.0039040500398356244,0.048818474483478785,0.059160199824223096,0.29871596509988824,0.006603488739270319,0.08054545232274851,0.24899878777431314,0.08559742301270203,0.00046651149926417424,0.011810088119961707,0.15508128191332826,1e-15,1e-15,0.18030565867277054,0.06233835565240439,0.012973500275277437,0.057604424887779525,0.17209711462639632,0.017556608314868896,0.004627668209555078,0.1520905245221674,0.00900237033494947,0.011068714054995567,1e-15,0.13783392827792423,0.009783118390522124,0.13051992993316835,0.0003041382953749853,0.1282150872937232
26.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.00016419413762771036,1e-15,1e-15,1e-15,1e-15,4.6490139491486644e-10,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.00522263840040335,1e-15,1e-15,1e-15,1e-15,1e-15,0.02499024982607697,0.1059429152392926,0.27907148408159527,0.008337693391222393,0.07973488855302549,0.09875965790410332,0.36254118067746444,0.019411360403693057,0.11866403553170589,0.298296035329285,0.16697877720708362,0.0017915352407351273,0.030752680855469425,0.2040984132477153,1e-15,1e-15,0.23433070768084985,0.08023243276596534,0.02236611020026902,0.09801044776132581,0.22190652794104995,0.04335346140272274,0.006946022086998998,0.1969438193121997,0.0044640761742568815,0.008202447598261754,1e-15,0.18536897264547864,0.025517549915677496,0.18264611727015434,0.0010844985697664776,0.17781685834244532
27.0,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.005905349177099989,1e-15,4.8660256632987305e-12,1e-15,1e-15,1e-15,0.09794268398845916,1.0530059420037134,0.4869801282732039,0.007387598425046688,0.26906956439854096,1.016653953891109,0.5282777610547259,3.757695171067152,0.3976839584832146,0.488035162389288,0.9545214121542177,0.004031117352489277,0.09360498092810461,0.8589703425222786,1e-15,1e-15,0.9453708596477034,0.3045495332411278,0.02470029990282275,0.6484017605745365,0.6841163673639503,0.3592467266876695,0.03389417759469148,1.0126722176595604,0.021447532529250777,0.07297257458813751,1e-15,0.7703226222473905,0.05923221761853341,1.218701146658074,0.0011173016844820572,0.7070714502158276
28.0,1e-15,1e-15,6.908958337427443e-10,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,7.992172367209707e-10,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.003418410114975545,1e-15,1e-15,1e-15,1e-15,1e-15,0.025145584051373314,0.05566882612083091,0.21549664741560287,0.003067567697524257,0.04892896392446193,0.05673588556531298,0.3091465524378866,0.0031177189317989815,0.07777686234555162,0.2500149385154869,0.0854896237215967,0.001318271996518517,0.012610218019642891,0.15798048286905728,1e-15,1e-15,0.1825174648132363,0.06189035195711592,0.012898983187421777,0.05569492713747965,0.1717991151170534,0.02905306201524177,0.004710017298557036,0.15463831754619115,0.006483444385755346,0.010066780190192935,1e-15,0.14019548147366556,0.009597483072382637,0.12864191313029638,0.00022501039682822874,0.1295485257259718
