id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63
10.0,0.0008611044361000185,1e-15,1e-15,0.00018790108367338626,1e-15,1e-15,0.00037429916264056684,1e-15,0.0001394220427430827,0.0005240044627644186,1e-15,1e-15,1e-15,0.0003633213594688594,1e-15,1e-15,1e-15,0.0005172903387615851,1e-15,2.720293944807396e-06,1e-15,1e-15,0.0002457608972933886,0.00016817834311211275,1e-15,1e-15,1e-15,1e-15,2.0625276712717622e-08,3.071777353824159e-12,1e-15,1e-15,1e-15,0.03199069194351979,1e-15,0.03184019142347745,0.017083279454667935,0.08675044927894902,0.15022107885950242,0.16782769277116033,1e-15,0.11787727243688434,0.4249110056264288,1e-15,0.33782470956971655,1e-15,1e-15,1e-15,1e-15,0.008271328443021145,1e-15,1e-15,0.15380550383193173,0.22016412817292702,0.12343709684486413,0.12403213063034506,0.029137274770981957,0.045744221330565535,0.12686331190472783,0.07673859848240347,0.12126053272026684,0.2934895024634051,0.06158292428426248,0.03159075203661459
11.0,0.0011359153034793637,1e-15,1e-15,0.00021926575203374784,1e-15,1e-15,0.0005660543531617656,1e-15,0.0002187594335851834,0.0017187387191103635,1e-15,0.00013497792184411585,1.5387727518871844e-14,0.00046133780776626434,7.602996338035449e-11,1e-15,1e-15,0.00030765333011073336,1e-15,0.00019415416764512257,1e-15,1e-15,0.0003599065088551714,0.00020729825873505732,1e-15,1e-15,1.8160698037072722e-14,1.0797801053100033e-07,1e-15,0.00010784763386645909,1e-15,1e-15,0.16951847368556447,0.20368292047376324,0.00031219176498672855,0.12363210395857956,0.019962250524849436,0.03956459003854756,0.18545210952822042,1e-15,1e-15,1e-15,0.41701613781905034,0.04255461442030917,0.49935102718151875,1e-15,1e-15,1e-15,1.1181278502743413,0.007364170119260601,0.07314772404609224,0.022602222044100066,0.21652613724312253,1e-15,1e-15,0.81218489821992,1e-15,0.020115117898306632,2.3391849991731368e-07,0.09245132459074189,0.15488806731550847,0.2854115118859242,0.16063104202416673,0.06787866245080439
12.0,0.0008611088447151799,1e-15,1e-15,0.0001885481722172041,1e-15,1e-15,0.0003739208997000818,1e-15,0.0001389643759231153,0.0005218910627221266,1e-15,1e-15,1e-15,0.00036342837545680394,1e-15,1e-15,1e-15,0.0005177621259248929,1e-15,1.4337036734142252e-06,1e-15,1e-15,0.0002459437376546342,0.0001697702328055412,1e-15,1e-15,1e-15,1e-15,2.123306194392796e-08,3.1224845088871974e-12,1e-15,1e-15,0.06261485452133436,0.06787241897876618,0.0006783198986374406,0.06285437875527751,0.024323573564669475,0.11092267689932836,0.0392171061505956,0.49229290126237524,0.15237556540660543,0.09843236799709716,0.5336859925566686,0.0022206331322971555,0.030428921371099094,0.014162608064865592,0.11446341917605925,0.07359753690113623,0.10502051554713754,0.013439529761110595,1e-15,1e-15,0.20380055821332846,0.22173077663245416,0.3654017200417837,0.25285291756956313,0.016694779852278057,1e-15,0.12930435354304273,0.09240475638475958,0.028695409635898676,0.3677054524029204,0.08746353621038824,0.011231517047705385
13.0,0.0008611403676043772,1e-15,1e-15,0.00018793378773005893,1e-15,1e-15,0.00037431745948306156,1e-15,0.00013940132142967039,0.000523894774137812,1e-15,1e-15,1e-15,0.0003633392813882437,1e-15,1e-15,1e-15,0.0005173623009544225,1e-15,2.437745645402965e-06,1e-15,1e-15,0.00024578311840702996,0.000168297790994598,1e-15,1e-15,1e-15,1e-15,1.1439750550539513e-08,3.086500292328465e-12,1e-15,1e-15,0.6645564046827854,0.04508104864280612,1e-15,0.1959496343981075,0.0125964707776595,0.4426617129699767,1.0993796900893429,0.25322338955454626,1e-15,1e-15,0.060551560834829016,0.02706277664845386,0.373476658782893,1e-15,0.44040529406501094,1e-15,0.15237905144209832,0.08729427292584323,1e-15,0.019656557778827587,0.3742624844849993,1e-15,0.18858391281257542,0.16656649630038575,0.21243350033252956,1e-15,0.014579722845822806,0.14193590961929012,0.8914749363725308,0.04101491727149615,0.21847059333286203,0.23122177770282
14.0,0.0007345748438823595,1e-15,1e-15,0.00028508870244845603,1e-15,1e-15,0.00039090314263208595,1e-15,0.00027473912743735036,1.0368812819616545e-07,1e-15,4.665758962052191e-09,1e-15,0.00047423686343947834,1.5785921824542818e-15,1e-15,1e-15,0.00035720066332307736,1e-15,0.00027841884118811233,1e-15,1e-15,0.00014484638152724227,0.00017530213627451658,1e-15,1e-15,1e-15,1e-15,3.5623003817962084e-07,4.76327720491879e-05,1e-15,1e-15,0.08417571325080787,0.18609103844227032,0.0007362392784900444,0.02513342456767585,0.028173350388288155,0.04820796719770658,0.06040472892881461,0.2576826941985534,0.03883582473510306,0.19917266659426908,0.27331266921818365,0.007097972143884784,0.09015060297451769,0.004251480785453269,0.028737719632743134,0.02437104072857023,0.17799083337764163,0.0056457755067761605,1e-15,1e-15,0.1170382229287357,0.14120834049456976,0.1909626546514571,0.7321073706368905,0.030078264831964213,1e-15,0.09873310194021062,0.056862078965350955,0.04715312100111595,0.18881156468027402,0.1867145918900154,0.02498386442141568
15.0,0.0008617776758309447,1e-15,1e-15,0.00018310813003090612,1e-15,1e-15,0.00037606797092883316,1e-15,0.00014626348741780034,0.0005270877439567986,1e-15,1e-15,1e-15,0.0003637895841312951,1e-15,1e-15,1e-15,0.0005171494170394871,1e-15,4.0332005988144095e-07,1e-15,1e-15,0.0002446409754051397,0.00016498513349250837,1e-15,1e-15,1e-15,1e-15,1.708860508968531e-08,3.776194690342475e-12,1e-15,1e-15,0.17619633214533628,1e-15,1e-15,0.17479374491510247,4.9898105040351934e-05,0.16744622856545094,1e-15,0.22819008767013388,0.4145522075532643,1e-15,0.10771961749574623,1e-15,0.19761838757113293,0.034695559573452855,1e-15,0.1930366914573714,1e-15,8.969769453745964e-13,1e-15,1e-15,0.3225332650114261,0.311189330729349,0.16945682900246464,1e-15,0.1128812570471308,0.017384988589877498,0.03360420967680617,0.1328123119348458,1e-15,0.07383953182704923,1e-15,1e-15
16.0,0.0008611820570470855,1e-15,1e-15,0.00018744836270779853,1e-15,1e-15,0.00037447204792228397,1e-15,0.000140144236048255,0.0005241649545238427,1e-15,1e-15,1e-15,0.00036338346070402517,1e-15,1e-15,1e-15,0.0005173305738586126,1e-15,2.3020892511641775e-06,1e-15,1e-15,0.00024565793461423137,0.00016797570722067135,1e-15,1e-15,1e-15,1e-15,3.383581858267523e-09,3.046319149594666e-12,1e-15,1e-15,0.31592748657000647,0.12017797471192092,0.3545794863323288,0.13510661329505577,0.02731615714314386,1e-15,0.010216025276008548,0.10552598981917782,0.5222330357681806,0.2500688085240953,0.21102863151412724,0.030719587433902164,0.49466062784142356,0.04634458587762938,0.6708918486956378,0.462203822932225,0.8845199595062517,1e-15,1e-15,1e-15,0.2827002424664236,1e-15,0.0775651975036815,0.4479910366456033,1e-15,1e-15,0.08588351364652859,0.12637177889902126,0.006788081273357518,0.14654025818903152,1e-15,0.007766597630790488
17.0,0.0006947636575284228,1e-15,1e-15,0.0006995608763520686,1e-15,1e-15,0.0003492221941741085,1e-15,0.00045164661286039415,1.8042530388642209e-06,1e-15,4.1783084371581214e-13,1e-15,0.00030449135536626945,4.874854812809707e-11,1e-15,1e-15,8.731493279706882e-05,1e-15,0.0009172794860129678,1e-15,1e-15,0.00019065546586825255,0.0002441687968457966,1e-15,1e-15,8.438663385954272e-15,0.0004479994058618999,1e-15,2.655529093136104e-05,1e-15,1e-15,0.1585749513589377,0.05171002542255337,0.0027771857800300555,0.05027018688109023,0.021450681115363433,0.004180634440787956,0.02633152197247399,0.41301932608129344,0.26470996466742686,0.15315723877009021,0.4279790444244769,0.0009351192747903384,0.17395772119928238,0.024639466613127603,0.044882462994212356,0.16697200419103986,0.04012195011891147,0.0017410610761573085,1e-15,1e-15,0.19085689360563932,0.2525973311000208,0.3061973377556496,0.19865748235908057,0.06003176066961315,1e-15,0.14485415155957118,0.09157671431038988,0.02074305284189788,0.2953939695548508,1e-15,0.007771847594038204
18.0,0.0008611470066166575,1e-15,1e-15,0.00018804611394675422,1e-15,1e-15,0.00037424491822200795,1e-15,0.00013934565900267814,0.0005234444338477241,1e-15,1e-15,1e-15,0.00036336539423589695,1e-15,1e-15,1e-15,0.0005174691690276843,1e-15,2.122656894555242e-06,1e-15,1e-15,0.0002458162929890562,0.00016863535278376437,1e-15,1e-15,1e-15,1e-15,1.4395153429936561e-08,3.0834898732751807e-12,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,0.042555478073450705,0.15537909018427096,0.023034644818195213,0.44089157122158606,1e-15,0.9290295548122532,0.005081141956338826,0.004619626211299027,0.030009900634640537,0.2118435870079806,0.05237333464698242,0.17747737520916443,6.001565760793697e-14,1e-15,1e-15,1e-15,0.531603797918246,0.01644527148229168,1e-15,0.12073082346061938,0.0715752853018859,1e-15,1e-15,0.1258225740743687,0.6358316517129078,0.4632171822827466,0.030520409756739923
19.0,0.0008615101629117802,1e-15,1e-15,0.0001878680388920506,1e-15,1e-15,0.00037487099299948973,1e-15,0.00013909534790426559,0.0005251964144670845,1e-15,1e-15,1e-15,0.00036333990054566084,1e-15,1e-15,1e-15,0.0005175546097595683,1e-15,1.0441711907222408e-06,1e-15,1e-15,0.0002459006646622496,0.000167802150305641,1e-15,1e-15,1e-15,1e-15,1.723370976648442e-08,3.0649561071269184e-12,1e-15,1e-15,0.00921052187053431,0.26456175250276315,0.0005612779304146367,0.24856236301530374,0.2702172376155373,0.08824716385106435,0.35476982558127385,0.10294639016929263,0.4987798591139439,0.30696742537088495,0.15777367462390335,0.004990642534623373,0.2143378506966201,0.12380883288010207,0.39115034885702404,0.4348959957317157,0.036150599657973556,0.2897919255595328,0.017550697583213582,0.021626245697879534,0.6966641719802162,1e-15,0.07450961749992817,0.28830828769991296,0.009994330365385613,0.21484109365504186,0.25626132708697896,0.2519184970511751,0.25002481446089253,0.16382135803813258,1e-15,0.11166382563991946
20.0,0.0008611808677242527,1e-15,1e-15,0.00018799521679447524,1e-15,1e-15,0.0003742965986023699,1e-15,0.00013940623684241153,0.0005235227938486249,1e-15,1e-15,1e-15,0.0003633734419811497,1e-15,1e-15,1e-15,0.0005174925484321424,1e-15,1.962237815526646e-06,1e-15,1e-15,0.00024581371264030413,0.00016859900157346598,1e-15,1e-15,1e-15,1e-15,1.55881002503919e-08,3.0769867055922126e-12,1e-15,1e-15,1e-15,0.21831211811104523,1e-15,0.17590289489467797,0.03709450522472203,0.0021248151714411668,0.13587382502885825,1e-15,0.04220481363856468,0.17199009507645163,0.23584834312065847,0.016195139218544097,0.014540918997912027,0.004339609756871324,0.101791736496855,0.005963435966294427,0.466726554091255,0.009038542151261736,1e-15,1e-15,0.3958323572705842,0.2288419774492423,1e-15,0.8496731274776532,0.093941488328523,0.193183472843288,0.11472435869901534,0.17163747666518248,0.10968494427230302,0.16503388311751235,0.08350935206380328,0.0450991762596528
21.0,0.0008615399143835223,1e-15,1e-15,0.00018770212808805298,1e-15,1e-15,0.0003748887867100028,1e-15,0.00013946573828575655,0.0005249120827353264,1e-15,1e-15,1e-15,0.0003633915093188346,1e-15,1e-15,1e-15,0.0005176428435774188,1e-15,6.586054375105595e-07,1e-15,1e-15,0.00024586179110372224,0.0001679506959689962,1e-15,1e-15,1e-15,1e-15,9.530156255190723e-09,3.058257395240062e-12,1e-15,1e-15,0.013243521866547335,0.23307317248452658,0.0005834225358910663,0.24265645659282936,0.23849156380988695,0.10172147662320487,0.3787886496012444,0.11443479509001618,0.5018364359386723,0.30609923409458456,0.19220132516442168,0.005353260055047263,0.16282536459423178,0.1129139839219784,0.38523813928001044,0.4253109603701379,0.027679479357559048,0.2470582748912242,0.016711293950675533,0.01658009048678094,0.6963004916883748,1e-15,0.08283317066207656,0.2742533067289341,0.009878565452232908,0.22348718144086113,0.2852945138953003,0.2629929349813214,0.2762503892437572,0.1806461713435018,1e-15,0.11106713180235009
22.0,0.0008613909875266665,1e-15,1e-15,0.00018781392215083564,1e-15,1e-15,0.0003746422611273478,1e-15,0.0001394536898524264,0.0005243374281254513,1e-15,1e-15,1e-15,0.000363382659876238,1e-15,1e-15,1e-15,0.0005175785482667759,1e-15,1.1973897975558303e-06,1e-15,1e-15,0.000245838590443535,0.00016821571099767728,1e-15,1e-15,1e-15,1e-15,1.9904097683280735e-08,3.0430516616503722e-12,1e-15,1e-15,0.0062180444158579295,0.2184765977043575,0.0004721165265002707,0.2241078768768859,0.21846996103749625,0.1568020919305353,0.37621447022747284,0.11567189653763817,0.5261489756172788,0.3047437581232914,0.18566011322741238,0.004569833244988594,0.2033374766731513,0.10721239085020505,0.392436639809168,0.4341088747845451,0.011209138652043486,0.2321258154408157,0.014977929498531854,0.01976785461641362,0.6911214751048562,1e-15,0.08344475000837666,0.29528976125726425,0.018051978064111986,0.23446746470278337,0.31997864529579345,0.26724381658096835,0.2736380313397586,0.17165802491170443,1e-15,0.10543416158178046
23.0,0.0008615729733267889,1e-15,1e-15,0.00018775995272753582,1e-15,1e-15,0.00037492932363595313,1e-15,0.00013932164695283901,0.0005250475981725131,1e-15,1e-15,1e-15,0.0003633813119365324,1e-15,1e-15,1e-15,0.0005176585469996987,1e-15,5.542345655221987e-07,1e-15,1e-15,0.00024589069345494816,0.0001679184838784337,1e-15,1e-15,1e-15,1e-15,1.6602186437371053e-08,3.0642100203600745e-12,1e-15,1e-15,0.06778944714303571,1e-15,6.267403397217254e-10,0.1139786165766048,1e-15,0.10502191157346862,0.2688102423917384,0.36820987719629583,1e-15,1e-15,1e-15,0.01196538285700481,1e-15,1e-15,0.42527127856987107,1e-15,0.4579111775880441,0.022702211696353402,1e-15,0.03769188654966795,0.19966608024533233,1e-15,0.2742152853996101,1e-15,1e-15,1e-15,0.004820830245880678,0.07799062119913232,0.21683154634500706,1e-15,1e-15,0.05322217193579063
24.0,0.0008616688836860388,1e-15,1e-15,0.0001876441313753708,1e-15,1e-15,0.0003751788848801632,1e-15,0.00013921912439318517,0.0005260264932954352,1e-15,1e-15,1e-15,0.0003633407569239333,1e-15,1e-15,1e-15,0.0005175670443212205,1e-15,6.022400742629274e-07,1e-15,1e-15,0.00024589576449608757,0.0001673314281251472,1e-15,1e-15,1e-15,1e-15,1.5532864972791115e-08,3.0365280204023034e-12,1e-15,1e-15,0.10630621395479031,0.03348325705049608,1e-15,0.008943341217376832,0.00679025398179245,0.1318879635450164,0.09388372437350853,0.5611484563775944,1e-15,0.1288615303231729,0.598328516859256,0.00906987063731343,0.21413696867667778,1e-15,1e-15,1e-15,0.37277625570642936,0.005215714133021413,1e-15,1e-15,0.04327747014935681,0.23712773454212666,0.41726883264008624,0.13215827239874411,1e-15,1e-15,0.039366642266998056,0.022317209680121818,0.07572351584677149,0.4088433575432314,0.05622692200191805,0.02124959019046911
25.0,0.0008616846386066213,1e-15,1e-15,0.00018746104482973808,1e-15,1e-15,0.0003751510401018903,1e-15,0.00013969230698025382,0.0005254973132572111,1e-15,1e-15,1e-15,0.0003634108421344711,1e-15,1e-15,1e-15,0.0005176890931194713,1e-15,1.3809028549181734e-07,1e-15,1e-15,0.000245845745078857,0.00016762088193392227,1e-15,1e-15,1e-15,1e-15,5.642819199655155e-09,3.0361990148453783e-12,1e-15,1e-15,0.08569625579410456,0.07225285709421711,1e-15,0.09057213066066322,0.023536119811037755,0.16862291666311938,0.0593239548139033,0.19464702467678296,0.1719329826457454,1e-15,0.12001205667033367,1e-15,0.1793271034952429,0.01556934251365172,1e-15,0.08348750515417878,1e-15,0.025199646239565485,1e-15,0.009185208675550609,0.25685296934730284,0.18936678213530006,0.1437372839622215,0.27449360252769606,0.04458005398176,0.020305732689482634,0.12381279799905628,0.11209333505978812,0.04336221473943803,0.08528561806200018,1e-15,0.0151405675922389
26.0,0.0008613155502296509,1e-15,1e-15,0.0001873836581140697,1e-15,1e-15,0.00037472039606812127,1e-15,0.00014000985892683406,0.0005249434850676732,1e-15,1e-15,1e-15,0.0003633623719999575,1e-15,1e-15,1e-15,0.0005173327593303025,1e-15,1.9945229215516062e-06,1e-15,1e-15,0.00024568987157774774,0.0001675808389565071,1e-15,1e-15,1e-15,1e-15,7.044653243713696e-09,3.050359637442424e-12,1e-15,1e-15,0.062083365140853906,1e-15,0.06573877540232777,0.13959872963534278,1e-15,0.18741510701388453,0.09866929484388606,0.23057733015970397,0.19340534344746071,0.13218777437317597,0.2641248396499055,0.011989692269248722,0.17157170874181774,0.01790811506536508,1e-15,0.15445540722661885,0.4304752300379603,0.024043324464467934,1e-15,0.04026477115467684,0.3236814148068244,1e-15,0.17068897136970565,1e-15,1e-15,0.06802716257676186,0.10130247844876022,0.13670135532314093,0.07521812976083908,0.18254463247811917,1e-15,0.018443168388775914
27.0,0.0009600356193669805,1e-15,1e-15,0.0007906797645937624,1e-15,1e-15,0.0002661382241088418,1e-15,3.273090557704113e-05,1.0271066971597825e-06,1e-15,5.337325552403821e-05,1e-15,0.0005486978654187051,4.580963778948307e-10,1e-15,1e-15,0.0001720241775565923,1e-15,0.0007256189234609826,1e-15,1e-15,0.0002434970060610023,0.000213985278853922,1e-15,1e-15,1e-15,1.4303087629583938e-08,1e-15,5.123267135161345e-06,1e-15,1e-15,1e-15,0.09393473425126701,1e-15,0.11221706309403887,0.0305231219475439,0.2418605324776921,0.01798895433436224,0.15670332082091104,1e-15,0.24448908677847722,0.3999868285702927,0.005776721998057827,0.24220547688682548,1e-15,0.3003030691297053,1e-15,0.29956300394919755,0.01579498549375507,1e-15,1e-15,0.3316691499759176,0.20772078106508698,0.11491971349379787,0.35911433236427476,0.04953670239229569,0.1800444199621879,0.17120451008402057,0.1527509971299791,3.902387186916433e-12,0.2776351044399742,1e-15,0.007812802054664154
